السنة ,Unnamed: 1,القيروان,السبيخة,الوسلاتية,الشبيكة,حفوز,العلا,الحاجب,نصرالله,بوحجلة,الشراردة,العلم,منزل المهيري,عين جلولة,المعدل الشهري 2019/2020,المعدل الشهري العام,الفارق (مم),_source_dataset,Annee,Délégation,Pluviometrie_campagne_mm,Moyenne_annuelle_pluviometrie,Difference_à_la_moyenne,Nbre_jour_precipitation,Delegation,Station,Moy_annuelle_mm,Periode_observation,Nbre_annee,Mois,Moyenne_mensuel_mm,Valeur_mensuel_mm,Temperature_moy_ pendant_periode_plus_froide,Temperature_moy_ pendant_periode_plus_chaude,Difference
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,février,45.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,mars,40.0,23,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,avril,40.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,mai,53.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,juin,32.0,20,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,juillet,51.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,Août,41.0,23,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,septembre,34.0,94,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,octobre,18.0,23,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,novembre,9.0,40,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,décembre,25.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,janvier,32.0,59,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,février,34.0,2,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,mars,41.0,19,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,avril,39.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,mai,49.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,juin,44.0,24,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,juillet,41.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,Août,36.0,55,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,septembre,27.0,76,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,octobre,16.0,74,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,novembre,4.0,4,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bouarada,بوعرادة  - د. م . ,,,,décembre,15.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,janvier,47.0,43,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,février,40.0,11,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,mars,46.0,27,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,avril,49.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,mai,68.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,juin,58.0,21,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,juillet,43.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,Août,47.0,23,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,septembre,24.0,92,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,octobre,13.0,63,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,novembre,3.0,12,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Gaafour,المعتمدية,,,,décembre,10.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,janvier,50.0,53,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,février,35.0,3,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,mars,39.0,23,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,avril,44.0,2,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,mai,61.0,6,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,juin,43.0,28,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,juillet,49.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,Août,40.0,28,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,septembre,25.0,83,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,octobre,16.0,67,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,novembre,4.0,2,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Aroussa,إدارة الفلاحة,,,,décembre,19.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,janvier,38.0,25,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,février,43.0,27,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,mars,60.0,91,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,avril,65.0,3,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,mai,82.0,4,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,juin,67.0,17,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,juillet,69.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,Août,55.0,52,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,septembre,38.0,69,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,octobre,17.0,65,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,novembre,4.0,14,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Krib,تعاضدية كوسام,,,,décembre,13.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,janvier,43.0,40,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,février,47.0,5,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,mars,46.0,64,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,avril,49.0,7,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,mai,61.0,5,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,juin,51.0,20,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,juillet,59.0,2,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,Août,47.0,25,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,septembre,36.0,77,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,octobre,22.0,52,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,novembre,6.0,32,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bourouis,بورويس - SM,,,,décembre,14.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,janvier,49.0,41,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,février,50.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,mars,40.0,36,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,avril,45.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,mai,57.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,juin,47.0,13,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,juillet,52.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,Août,51.0,30,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,septembre,39.0,103,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,octobre,20.0,43,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,novembre,10.0,11,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Makthar,إدارة الغابات,,,,décembre,25.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,janvier,50.0,43,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,février,59.0,24,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,mars,51.0,31,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,avril,57.0,5,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,mai,67.0,2,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,juin,54.0,43,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,juillet,60.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,Août,52.0,36,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,septembre,35.0,135,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,octobre,16.0,36,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,novembre,9.0,39,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Bargou,إدارة الغابات ,,,,décembre,20.0,9,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,janvier,43.0,81,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرىB9,,,,février,41.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,mars,39.0,22,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,avril,43.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,mai,49.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,juin,41.0,37,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,juillet,46.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرىB9,,,,Août,46.0,20,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرىB9,,,,septembre,36.0,154,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,octobre,22.0,82,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,novembre,6.0,8,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Kessra,كسرى B9,,,,décembre,27.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,janvier,46.0,67,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,février,31.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,mars,29.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,avril,30.0,2,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,mai,32.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,juin,21.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,juillet,32.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,Août,38.0,14,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,septembre,33.0,77,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,octobre,22.0,66,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,novembre,9.0,1,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2023.0,,,,,,Rouhia,إدارة الفلاحة,,,,décembre,24.0,7,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,janvier,44.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,février,47.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,mars,37.0,22,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,avril,35.0,75,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,mai,47.0,12,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,juin,39.0,36,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,juillet,49.0,25,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,Août,40.0,9,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,septembre,36.0,42,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,octobre,16.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,novembre,8.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Nord,الإدارة الفنية,,,,décembre,19.0,9,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,janvier,54.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,février,45.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,mars,40.0,20,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,avril,40.0,77,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,mai,53.0,12,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,juin,32.0,34,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,juillet,51.0,23,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,Août,41.0,11,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,septembre,34.0,30,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,octobre,18.0,0,,,
,,,,,,,,,,,,,,,,,,donnees-climatiques-gouvernorat-de-siliana,2024.0,,,,,,Siliana Sud,مركز التجارب الرملية,,,,novembre,9.0,0,,,
